id	text_a	 难过	开心	赞赏	批评	怀疑	喜欢	惊叹	鼓励
4139	想问问电视播到第几集了	0	0	0	0	0	0	0	0
5808	是真的 迪士尼白雪公主 灰姑娘 等等等的不二人选	0	0	0	0	0	0	0	0
5514	厉害了。这见识深不可测。	0	0	1	0	0	0	1	0
4755	是从非洲回还是泰国？如果是非洲那就不是“游客”。从画面看，有些应该不是去泰国的游客，而是去非洲打工的	0	0	0	0	1	0	0	0
2297	大哥和杨洋哥哥太可爱了	0	0	1	0	0	1	1	0
6079	修很大	0	0	0	0	0	0	0	0
6156	 天仙真的好美	0	0	1	0	0	1	1	0
2372	没想到你是这样的哥哥	0	0	0	1	1	0	1	0
4881	黑鬼还不知道真的有没有丢钱	0	0	0	0	1	0	0	0
4172	很好	0	0	1	0	0	0	0	0
1961	 我靠 杨洋咋越来越帅了	0	0	1	0	1	1	1	0
5922	是公主	0	0	1	0	0	1	0	0
3679	这是我的剧组梦啊啊啊啊啊啊啊啊啊	0	0	0	0	0	0	0	0
206	天呢	0	0	0	0	0	0	1	0
5110	依诸位杠精之见，这两万大元的案怎么破	0	0	0	1	1	0	0	0
2156	哈哈哈哈哈哈哈，爱死我洋啦，可爱	0	1	1	0	0	1	0	0
5576	嗯，终于见面了	0	0	0	0	0	1	0	1
4162	真的很用心了 没必要喷 我觉得很好看啊！！！而且不是所以好的作品都能取悦每一个人的……众口难调！不喜欢duck不看！而有些人说话太过难听就要看看他们素质是不是有问题了……毕竟不是所有人都完成了进化:D	0	0	1	1	0	1	0	1
6098	从小心里的公主 太美了	0	0	1	0	0	1	1	0
448	5788	0	0	0	0	0	0	0	0
7161	太酷了，她真的可以为了完成好一个角色很拼	0	0	1	0	0	1	0	1
5275	有渤哥一定很精彩！我要去看看	0	0	1	0	0	1	0	0
4005	这个特辑特别棒	0	0	1	0	0	1	1	0
1697	可可爱爱的	0	0	0	0	0	1	0	0
2470	啊啊啊啊哈哈哈太可爱了	0	1	1	0	0	1	1	0
3579	这一季真的很用心	0	0	1	0	0	1	0	1
2883	太可爱了  杨洋	0	0	1	0	0	1	1	0
4267	我刚放假啊！我还没看，等我去恶补	0	0	0	0	0	0	0	0
1183	不错不错～味道好极了	0	0	1	0	0	1	1	0
4835	主要还是搜的中国人  希望不要对中国人有偏见 也希望国人在外注意自己的一言一行。	1	0	0	1	1	0	0	0
6573	姐姐的美貌今天又击中了我	0	0	1	0	0	1	1	0
17	一路走好痛惜	1	0	0	0	0	0	0	1
3713	我们所有人的青春	1	1	1	0	0	1	1	0
716	👍春节临近，喜事不断	0	1	0	0	0	1	0	1
44	我的天哪！赵老师你的声音一直都是我们儿时的回忆！一路走好老师	1	0	1	0	0	1	1	1
4628	搜身很正常，可能大家就觉得那边的警察没有出示任何搜查令之类的证明才生气同一架机里面的人嫌疑最大	0	0	0	1	1	0	0	0
2114	这可真是两个可爱鬼儿哈哈哈哈	0	0	1	0	0	1	1	0
6995	菲包好飒	0	0	1	0	0	1	1	0
6342	 快来接你公主回家	0	0	0	0	0	0	0	0
6437	转发看路人彩虹屁	0	0	0	0	0	0	0	0
3279	杨洋真的是踏实	0	0	1	0	0	1	0	0
1644	杨洋和成龙大哥太可爱了	0	0	1	0	0	1	1	0
4223	我觉着很棒	0	0	1	0	0	1	0	1
1501	哈哈哈哈 成龙大哥怎么也想不到有一天会因为偷吃上热搜	0	1	0	0	0	0	0	0
6358	仙女就是仙女，好脱俗	0	0	1	0	0	1	1	0
2323	杨洋，你可以了，可爱死了	0	0	1	0	0	1	0	0
2928	哈哈哈哈哈哈 可可爱爱的	0	1	1	0	0	1	0	0
6157	太美腻了	0	0	1	0	0	1	0	0
2829	杨洋你在干嘛？饿了就回家吃饭	0	0	0	1	0	0	0	0
4770	坑你呀航空被坑过一次，一直骗几小时以后起飞飞机延误两天都不报取消，第三天才确定取消了	1	0	0	1	0	0	0	0
6535	公主殿下，在下救驾来迟	0	0	1	1	0	0	0	0
2478	哥哥真是贪吃鬼	0	0	0	1	0	0	1	0
6507	刘亦菲下凡辛苦了	0	0	1	0	0	1	0	0
2489	这小吃货，已经先动手偷偷尝了一下。成龙大哥善解人意，帮他拿了些	0	0	0	0	1	0	0	0
2259	成龙这身衣服真的挺帅	0	0	1	0	0	1	0	0
1393	哈哈哈，可爱	0	1	0	0	0	1	0	0
396	陪伴长大的主持人	0	0	1	0	0	1	0	0
765	希望吉林越来越好	0	0	0	0	0	0	0	1
2564	哈哈哈哈哈哈好可爱	0	1	1	0	0	1	1	0
4470	关键人家怎么能带20000美金现金出境	0	0	0	0	1	0	0	0
1882	可爱啊	0	0	1	0	0	1	0	0
2198	这两个人也太萌了吧	0	0	1	0	0	1	1	0
1997	哈哈，偷吃蛋糕的杨洋真可爱	0	0	1	0	0	1	1	0
1433	大哥和哥哥都是小可爱	0	0	1	0	0	1	0	0
4523	猴子国家	0	0	0	0	0	0	0	0
2679	妈呀我好磕杨洋的身材	0	0	1	0	0	1	0	0
474	刚看到录音和日记，人啊。。。	0	0	0	0	0	0	0	0
3950	不管怎样好好告别	0	0	1	0	0	1	0	0
4935	有骨气的就抵制下泰国游吧	0	0	0	1	0	0	0	0
1251	哈哈哈哈哥哥太可爱了叭	0	1	1	0	0	1	0	0
3747	还是挺不错的，看了特辑尤其对后面几期很期待，留住现在，畅想未来是影视应该做的	0	0	1	0	0	1	0	1
1614	哈哈哈哈哈可可爱爱的杨洋	0	1	1	0	0	1	0	0
3489	杨洋真的很努力很好	0	0	1	0	0	1	0	0
1151	哈哈哈哈，小偷吃鬼，有被抓到了	0	1	0	1	0	1	0	0
7248	好开心	0	1	0	0	0	0	0	0
49	天哪	0	0	0	0	0	0	1	0
3812	很好看	0	0	1	0	0	1	0	0
1370	边吃还边点评可还行	0	0	0	0	0	1	0	0
5803	女神耶	0	0	1	0	0	1	1	0
706	厉害  可我大吉林	0	0	1	0	0	1	1	0
6143	啊 哇	0	0	1	0	0	1	1	0
3933	我觉得新的爱情公寓5挺精彩的，自己喜欢就好吧	0	0	1	0	0	1	0	1
3092	老小孩，小孩偷吃蛋糕	0	0	0	1	0	0	0	0
1467	好萌的感觉	0	0	1	0	0	1	0	0
5062	麻烦泰国人妖别不尊重人，这样中国人谁还敢去你那里，不尊重人权，我们也没必要尊重你们了呗搞笑	0	0	0	1	0	0	0	0
3332	杨洋值得！喜欢他是我的幸运	0	1	1	0	0	1	0	0
7169	啊啊啊啊啊啊啊啊啊啊啊啊	0	0	0	0	0	0	1	0
1956	哈哈哈哈幼稚鬼	0	1	1	1	0	1	0	0
1860	太可爱辽	0	0	1	0	0	1	1	0
74	卧槽… 童年的记忆啊，走好	1	0	0	0	0	0	1	1
5150	不要去泰国了	0	0	0	1	0	0	0	0
5147	你在中国活的真累，去美国吧，也许你会幸福点	0	0	0	1	1	0	0	1
3946	反正我觉得这一系列都挺好的。	0	0	1	0	0	1	0	0
6868	马背上的后空翻太帅了	0	0	1	0	0	1	1	0
457	安详嘛	1	0	0	0	0	0	0	1
5853	神仙姐姐	0	0	1	0	0	1	1	0
4857	二月想去泰国，取消	1	0	0	0	0	0	0	0
6613	这是仙女吧	0	0	1	0	1	1	1	0
3224	看出来了，这是真的很好吃的蛋糕。	0	0	1	0	0	1	0	0
4715	国内旅游不好吗	0	0	0	0	1	0	0	0
1	我的天啊🙏🙏🙏🙏🙏🙏太突然了 节哀	1	0	0	0	0	0	1	1
2422	好吃么	0	0	0	0	1	0	0	0
1538	是在讨论好吃吗	0	0	0	0	1	0	0	0
1621	哈哈哈哈哈图五：味道不错？嗯，不错	0	1	1	0	0	0	0	0
1313	其他人还要吃吗	0	0	0	0	1	0	0	0
1198	杨洋寸头真是。。。。。太帅了	0	0	1	0	0	1	1	0
3660	告别爱情公寓也要告别过去了吖.	1	0	0	0	1	0	1	0
3985	勇敢尝试在国产片中加音乐剧 有很多不成熟的地方 想法是不错的//:我真的觉得加入音乐剧成分还挺棒的，但是因为文化土壤不同观众基数又大很多人对这种暂时还接受不了吧，这季看得出用心，很多集的主题都是紧跟时代而且有些立意在里面的。我觉得接受音乐剧这种形式后也并不突兀，很棒啦	0	0	1	0	1	1	1	1
5388	渤哥一起嗨	0	1	0	0	0	0	0	1
788	吉林人转一发	0	0	0	0	0	0	0	0
5558	话说渤哥又帅了、又高了……词穷	0	0	1	0	0	1	1	0
4366	依然非常喜欢，快笑死我了	0	1	1	0	0	1	0	0
2339	杨洋今天可爱极了	0	0	1	0	0	1	1	0
544	长春光机研究所，吉林一号，钟兴老师的项目，就是强👍（高铁，动车，卫星等等硬件，大多数都是从长春这边研究所独立设计和产出的，只不过大家不知道，只知道地域黑	0	0	1	1	0	0	1	1
5174	去过两次泰国，再也没有去过，去过两次香港，再也没有去过。第一次以为自己素质低，第二次肯定他们素质低。	0	0	0	1	1	0	0	0
2541	已经准备好买票啦	0	0	0	0	0	0	0	0
6032	馋哭了	1	0	0	0	0	0	1	0
6987	刘亦菲花木兰太棒太棒了	0	0	1	0	0	1	1	0
5491	太期待了	0	0	0	0	0	1	0	1
3854	美嘉的肚子能不能不要忽大忽小的 本来有肚子 然后又没了 真的怀孕了吗	0	0	0	1	1	0	0	0
2915	太可爱了吧，偷吃羊上线	0	0	1	0	0	1	1	0
1987	俺娘来。。这热搜写的是成龙杨洋偷吃。。吓死我liao	0	0	0	0	1	0	1	0
6675	吸一口我菲	0	0	0	0	0	0	0	0
4308	不知道为什么，羽墨诺澜出来我都挺喜欢的，但是新人来了我真的忍不住了，找不到感觉了	1	1	0	0	1	1	0	0
4540	不去，就在中国	0	0	0	0	0	0	0	0
3982	导演辛苦了 真的辛苦了 也谢谢你 不放弃爱情公寓这个系列 我看第一部的时候我在上小学 现在第五季了 我上大学了 谢谢爱情公寓 给我的青春 增添的幸福	0	1	1	0	0	1	0	1
727	厉害呀。	0	0	1	0	0	0	1	0
5789	真的很漂亮	0	0	1	0	0	1	0	0
2533	哈哈哈。这是都饿了吗。好可	0	1	1	0	0	1	1	0
4704	tm真以为我们中国好欺负	1	0	0	1	1	0	0	0
7060	.爱了爱了。	0	0	1	0	0	1	0	0
198	走好！天堂安好	1	0	0	0	0	0	0	1
3670	就是喜欢，莫名其妙笑着笑着就想哭，我的青春，从中学到考研，陪我走过重要又难熬的一段时间，天知道我刷过多少遍爱情公寓	1	1	1	0	0	1	1	0
648	我的国	0	0	0	0	0	0	0	1
1927	期待唐季礼导演和成龙大哥再次强强联手， 实力演员杨洋携硬核打戏， 带领《急先锋》小队大年初一燃炸新年！  写中国故事，展现中国力量，让中国国际安保公司为你保驾护航。	0	0	1	0	0	1	1	1
1686	杨洋可真是个精神小伙	0	0	1	0	0	1	0	0
3239	杨洋的鼻子也太，，，，	0	0	0	0	1	0	0	0
3976	我觉得特别好看 还是有那味 不是爱情公寓变了是我们变了	1	0	1	0	0	1	0	0
1272	两人真的这反差萌太可爱	0	0	1	0	0	1	1	0
6038	真美	0	0	1	0	0	1	1	0
4871	 快给阿姨看看	0	0	0	0	0	0	0	0
2742	蛋糕还是偷着吃的香	0	0	0	0	1	0	1	0
117	好突然 前两天倪萍还去探望他	1	0	0	0	0	0	1	0
420	真的是太突然了！我记得之前还辟谣了	1	0	0	0	1	0	1	0
5812	是真仙女🧚了	0	0	1	0	0	1	1	0
4676	然后呢？找到了吗？ 被偷了吗	0	0	0	0	1	0	0	0
6674	都没修图，姐姐在家休息长肉肉啦	0	0	0	0	1	0	1	0
653	厉害了我的国	0	0	0	0	0	0	1	0
7249	翻身上马那个动作真的是太帅太帅了呀	0	0	1	0	0	1	1	0
6206	太美了吧ヾ(●´∇｀●)ﾉ哇	0	0	1	0	0	1	1	0
6803	公主嗷嗷嗷	0	0	1	0	0	1	1	0
1524	 急先锋雷震宇，大年初一  ，电影院 看急先锋雷震宇	0	0	1	0	0	1	0	1
4984	如果我身上刚好有两万块，怎么解释。还好黑人没说丢的是两千。有个被搜到两千直接被带走了？妈呀跳进黄河也洗不清	0	0	0	0	1	0	1	0
2427	哈哈哈哈哈哈哈两个大可爱	0	1	1	0	0	1	0	0
6501	 我c     绝了绝了绝了绝了绝了	0	0	0	0	0	1	1	0
1594	大哥一定是用裤子的兜擦手了，跟我小妹儿一样	0	0	0	0	1	0	0	0
6460	真的绝	0	0	0	0	0	0	1	0
5921	哇，这个好漂亮	0	0	1	0	0	1	1	0
6175	 老婆	0	0	0	0	0	0	0	0
3850	个人觉得最好看的是第二季	0	0	1	0	0	1	1	0
3431	这是一个值得我们去喜欢的男孩子	0	0	1	0	0	1	0	1
3912	不说再见~期待每一位参与创作人员以后更加优秀的作品	1	1	1	0	0	1	1	1
2674	嗯，蛋糕不错啊🍰，哈哈哈哈哈哈	0	1	1	0	0	1	0	0
1295	莫名可爱是怎么回事哈哈哈	0	1	1	0	0	1	0	0
5458	好(✪▽✪)明天看	0	0	0	0	0	0	0	0
7201	刘亦菲厉害啦	0	0	1	0	0	0	1	0
7111	姐姐就是优秀	0	0	1	0	0	0	1	0
6322	有种任何妆容都配不上神仙姐姐的感觉这仙气简直了	0	0	1	0	1	1	1	0
6485	仙女下凡啦	0	0	1	0	0	1	1	0
1741	我的傻哥哥	0	0	0	1	0	1	0	0
1297	哈哈哈可以	0	1	0	0	0	0	0	0
425	这里是北京郊区窦店村。。。	0	0	0	0	0	0	0	0
4065	为什么秦羽墨不配有特别出演字幕	0	0	0	0	1	0	0	0
4300	棒棒哒，给我带来很多快乐的剧，收官作看了十集，太用心了，赞	0	1	1	0	0	1	1	1
4227	看了平均脸那集 真的感受到了爱五的用心 是真的想探讨一些有深度的东西	0	1	1	0	0	1	1	0
647	屏幕在摇晃啊	0	0	0	0	0	0	0	0
108	好突然啊	1	0	0	0	0	0	1	0
1934	可盐可甜的杨洋	0	0	1	0	0	1	0	0
124	梦中情人就这样走了，感觉那一幕幕还在眼前！我们熟知的老艺术家一个个走了，我们真的老了	1	0	0	0	1	0	1	0
5209	十四名	0	0	0	0	0	0	0	0
1337	哈哈啊哈哈啊哈哈	0	1	0	0	0	0	0	0
5295	瘦了	1	0	0	0	1	0	0	0
1201	这熟练的动作……是惯犯	0	0	0	0	1	0	0	0
5190	能带两万美元?真的可以吗?我真不知道	0	0	0	0	1	0	0	0
173	jin爷一路走好	1	0	0	0	0	0	0	1
1195	 快看你男人	0	0	0	0	0	0	0	0
4431	是我我也不会允许搜身，第一：本来出国旅行就要求带有多少的现金，但是出去不一定会用掉，那我身上的现金就是那个人丢掉的吗？第二：搜身你是否应该出具证件等？男女老少就因为别人说钱丢了就要搜身？如果他在头等舱或者商务舱，经济舱的人根本没法去前面舱位。第三：为什么不搜空姐的？她们接触最多	0	0	0	1	1	0	0	0
3194	还是那个看着蛋糕🎂移不开目光的杨洋	0	0	1	0	0	1	0	0
1010	哈哈哈哈有的人表面上西装革履一派正经，谁知道暗地里偷偷抠蛋糕吃哈哈哈哈哈哈哈	0	1	0	1	0	0	1	0
148	我的个天…老师一路走好	1	0	0	0	0	0	1	0
2545	像极了一对父子	0	0	0	0	0	0	1	0
6946	木兰	0	0	0	0	0	0	0	0
5177	没偷为什么要怕搜呢	0	0	0	0	1	0	0	0
4044	第一集开始很烦，后面，真香	0	0	0	0	1	0	1	0
1943	笑死了要	0	1	0	0	0	0	0	0
714	一箭四星恭迎新春，喜气洋洋过大年啦	0	1	1	0	0	1	1	1
4284	怎么今天13级14级怎么还没更新啊	0	0	0	0	1	0	0	0
1902	啊啊啊啊竟然还互相分享心得	0	0	0	0	0	0	1	0
3843	爱五越往后看越精彩，是以前那味道，不过能看得出来都成长了！美嘉子乔是最能看出来成长的，而且不突兀，身上还有以前的痕迹，但是长大了	0	0	1	0	0	1	1	0
3463	真的是很踏实的演员，很棒	0	0	1	0	0	1	0	1
