id	text_a	难过	开心	赞赏	批评	怀疑	喜欢	惊叹	鼓励
98	说实在，有点接受不了	0	1	1	0	0	1	0	1
5591	也想要可以飞速运转的大脑	0	1	0	1	1	1	1	0
295	呵呵	0	1	0	0	0	0	1	1
2628	啊啊啊啊啊啊杨洋	0	0	1	1	1	1	1	1
6299	Mac 小番茄🍅 🍅 好像啊	1	0	1	0	0	0	1	0
4123	啊！我觉得第五季真的好好看	1	0	1	1	1	0	1	1
475	童年记忆，老爷子走好	0	0	1	1	1	0	0	1
3756	我最喜欢的是爱情公寓，没有之一。	0	1	1	1	1	1	1	0
5021	我们看的不是搜没搜中国人 是不是只艘中国人 搜身到底应不应该，我觉得丢失钱财被警察介入应该配合搜身。在中国你敢不配合？约谈 拘留你	1	0	1	1	0	0	0	1
319	笑死	1	0	1	1	1	0	0	1
3469	非常赞成	0	1	0	1	1	0	1	0
309	节衰。	1	0	1	0	0	0	0	1
2360	 看！大哥	0	0	1	0	0	0	0	0
4728	要是中国国内航班搜行李，你们连屁都不敢放，还不是乖乖就范	0	1	1	0	1	0	1	1
3617	我不想说再见	0	1	0	0	0	0	1	0
4266	爱情公寓忠实粉在这里。我不跟风，只跟随我的心我一直在啊！真的用心了，感恩导演和剧组给我们美好的呈现	1	1	1	1	0	0	0	1
3026	蛋糕可还好吃	0	1	0	1	1	0	0	0
146	一代回忆	1	0	0	1	0	1	0	1
5470	哈哈哈等我	0	0	0	1	1	0	0	1
900	就问想不想看超级大帅比杨洋的捆版蒙眼以及超强悍打戏？！就问想不想看迪拜亲王快递豪车做道具给剧组拍的场面？！就问想不想看迪拜大桥配合封路装修成餐厅来拍电影的感觉？！从头爽到尾，幽默又刺激。《急先锋》，你值得拥有	1	0	0	0	1	0	0	0
5516	真的是型男啊啊啊啊	0	1	1	0	0	0	0	1
5759	我女神真美	1	1	0	0	0	0	0	0
438	祈祷	0	0	0	1	0	0	0	1
6687	姐姐鲨我	1	0	0	0	0	0	0	0
4938	那麼想請問這些戰狼 為什麼不配合？ 你不配合 你不尊重他國警察  他們幹嘛要尊重你？ 給你不要臉是自己做出來的	0	1	0	1	0	1	0	1
6920	每次一看到我姐的动作戏就起鸡皮疙瘩	0	1	1	0	0	1	1	0
2215	可爱得小朋友啊	1	1	0	1	1	0	1	0
6832	这个姐姐太美了	1	0	0	0	1	0	0	0
2123	杨三岁上线了	1	1	0	0	1	0	1	0
1156	哈哈哈笑死我了大哥和杨洋都好可爱呀	1	0	1	0	1	1	0	0
3432	唯一一个喜欢了很多年的演员，第一眼便爱上真的值得	0	0	1	0	0	0	0	0
5919	美丽的公主	1	0	0	0	0	0	0	0
4318	最新的第十集让我感觉像重新看了一遍《冰雪奇缘》，爱5挺好，支持你们	1	1	0	0	0	1	0	0
1302	这么可爱的哥哥，大年初一约起来	1	0	0	0	0	0	1	1
6380	昨晚的公主	0	1	1	0	0	1	0	0
628	哈哈哈厉害了，请问啥时候可以弄几颗微波遥感卫星呢	1	1	1	0	0	1	1	0
6053	锁骨不太明显	1	1	1	1	1	0	0	0
5227	这图，马东过分了啊，p的	0	0	1	0	0	0	0	1
2126	味道不错吧好想吃	0	1	1	1	0	0	0	1
5119	当时联系大使馆了吗	1	1	1	0	1	1	0	1
2562	期待急先锋！期待 演唱的片尾曲	1	1	1	1	0	1	1	1
5840	啊啊啊啊这颜我爱了	0	1	1	1	1	1	0	1
6361	太好看了趴	0	0	0	1	0	1	0	0
3329	杨洋只想做个好演员！并且为此一直努力着！谢谢博主的发声	1	0	0	1	1	0	0	1
800	厉害了👍祖国越来越强大了	1	1	1	1	0	0	0	0
5453	渤哥用心准备了!	0	0	1	1	1	1	0	0
5064	我觉得只要没有歧视就没事呀，又不是只搜我们国家的人	1	0	1	1	0	0	1	0
6677	这颜真的太绝了	1	0	0	1	0	0	1	1
7138	英姿飒爽的花木兰	1	1	1	1	0	0	1	1
6763	感觉有点磨皮太过反而拉低了茜茜的颜值，平时的生图才是真的绝	0	1	1	0	0	1	1	0
1317	哈哈哈哈哈哈，两位都是最爱，开心啊	0	1	0	1	0	1	0	0
1625	支持电影急先锋杨洋冲呀	1	0	0	0	1	0	1	1
6137	 仙女本仙	1	0	0	1	1	1	0	1
3537	 你不知道为了艾特你我找了几遍列表的头像	1	1	1	1	0	0	1	1
6676	神仙姐姐真的神颜	1	1	0	0	0	0	0	0
7164	  卧槽！！！吹爆刘亦菲打戏	1	0	1	0	1	0	1	1
5933	抓回我的城堡	1	1	1	1	1	0	1	1
367	听说13号就去世了！只是没官宣而已！刚好今天他生日所以今天公布的。	1	1	0	0	0	0	0	1
1970	这世道，要是一般人会认为不懂礼貌，明星这样就是可爱，哈哈，这群人	0	0	1	0	1	1	1	1
7106	姐姐好棒!	1	1	0	1	0	0	1	0
4700	那就乘务人员也搜一下吧，到了泰国中转站才说掉了钱 大家都是坐稳在位置上的 除了空乘人员走来走去之外，如果有人靠近难道不知道吗	0	0	1	0	0	0	0	0
6623	美惨了	0	1	0	0	1	0	1	0
6866	在马背上翻跟头 木兰姐姐实在是太帅了	1	1	0	0	1	1	1	1
5479	不见不散啊渤哥	0	1	1	1	1	0	0	0
3349	毕竟比起人气，个人能力才是职业生涯的最终倚仗，16年他拍武动乾坤时我就挺感叹的，在人气最高的时候选择拍摄一部在剧组时长超过半年的作品，真的是很难得	1	0	0	1	0	0	1	0
6310	awsl 真·神仙	1	0	1	1	0	1	1	1
3616	00后，从我的童年开始，爱情公寓就一直伴随，不知道这是一种什么样的感觉，就像大家的童年离不开心爱的玩具，这是我内心的一种情怀，这大概就是陪伴的意义，我真的讨厌不起来这部所谓的抄袭剧，每个角色都是一个一个演员演绎出来的，他们给了角色新的定义，给了故事新的展现力，希望大家别再喷了	0	1	0	0	1	1	1	1
2715	我洋哥太帅了	0	0	1	1	0	0	1	1
2421	男版迪丽热巴	0	1	0	0	0	0	1	1
831	哈哈哈哈哈大哥和杨洋一起&quot;偷&quot;（划掉，明目张胆）吃蛋糕	1	0	1	0	1	0	0	0
3599	辛苦了	1	0	1	0	0	1	1	1
2009	 哈哈哈哈哈哈哈我龙叔可爱死啦	1	1	0	0	0	1	0	0
4476	别去了吧大家都别去了 花钱不讨好	0	0	1	0	0	0	1	0
2620	哥，🍰香嘛	0	1	0	0	1	0	1	0
5331	一件小事儿，今年年底给爸妈买新衣服居然意外地合身，省去了退换的麻烦，回家还被老妈夸奖	1	1	0	0	0	1	0	1
2467	哈哈，有图有真相	1	0	0	1	0	1	1	1
1082	哥哥太可爱了	0	0	0	1	1	1	1	1
766	吉林崛起	0	1	1	0	1	1	0	1
2673	啊啊啊	1	0	1	0	1	1	0	0
2434	成龙，烂片之王	0	1	1	0	1	1	0	1
5005	丢钱需不需要配合不清楚法律条款，但如果是有危险品警察要求配合，那还真的配合。	0	1	1	0	0	0	0	1
3362	杨洋坚定信念不轻言放弃，敢拼敢挑战，未来可期	0	1	0	1	1	1	1	0
2135	大年初一约	1	0	1	0	1	1	1	1
4746	这个航空公司奇奇怪怪，避雷	1	0	0	1	1	1	1	1
1688	没有朱正廷么	1	0	0	1	0	1	1	0
3082	太可爱了趴	1	1	0	0	0	1	0	0
187	一路走好。缅怀纪念	1	1	0	1	0	1	0	1
4760	泰国人可能觉得自己皮肤黑也是黑色人种。那俩黑鬼就算说丢了一亿他们估计也信。	1	1	0	0	1	0	0	1
5653	渤哥你终于来啦	1	1	1	0	0	0	1	1
2603	哈哈哈哈不好意思我笑了	0	1	1	0	0	0	1	0
4518	人善被人欺，马善被人骑。	0	0	0	1	1	0	0	0
1797	杨洋:大哥带头，不敢不互动啊	0	0	1	0	1	0	1	0
741	加油吉林	0	1	0	0	0	1	0	0
3130	好兄弟就是一起分享哈哈哈哈哈	1	1	1	0	1	1	0	0
