id	text_a	难过	开心	赞赏	批评	怀疑	喜欢	惊叹	鼓励
3957	子乔成熟了 美嘉也长大了 爱情公寓也有聚有散 各自走向自己选择的路 这不正是一步步长大的我们吗	0	1	0	1	0	0	1	0
222	在这广袤的土地上，它们可以自由自在的奔跑，它们也可以自由自在的生长	0	1	0	0	1	1	1	0
5167	一个药盒都要打开看....	1	0	1	1	0	1	0	0
3867	整哭了	1	0	0	1	0	1	0	0
4729	肯定是尼哥偷的啊这用想	0	0	0	1	0	0	0	1
6569	啊啊啊啊啊啊啊仙女，超美	0	0	0	1	1	1	0	1
2494	可可爱爱的两个人	0	0	0	0	0	1	1	1
277	紧不紧	0	0	1	0	0	1	1	1
2488	大年初一电影院约起 看急先锋雷震宇	1	0	0	1	0	1	1	0
3209	这两人也太好玩了吧哈哈哈哈	1	0	0	1	0	1	0	0
6418	这是什么仙女啊啊啊啊下凡累不累	1	1	0	1	1	0	0	1
4279	还是熟悉的感觉	0	0	1	0	1	1	1	0
5268	来罗，我喜欢这期话题	0	1	1	0	1	1	1	0
46	真的么	0	1	0	0	0	0	0	0
4220	说实话我觉得真的很好看～反正我笑的很开心～谢谢你们	1	0	0	1	0	1	1	1
652	山东腐败和吉林腐败比，就是个弟弟	1	1	1	1	1	1	1	0
1136	期待大年初一急先锋	0	1	1	0	0	1	0	0
4524	2w美金上飞机不用申报？安检机器坏掉了？申报单拿出来证明确实丢失2w美金 什么特征说出来。然后 警察证件拿出来 再讲搜身。给tmd的脸了。	1	0	1	1	1	0	1	1
4759	大家都文明点可以解决问题	0	1	1	0	1	0	0	1
1760	 急先锋的哈哈哈哈	0	1	0	1	1	1	1	0
7037	[加油][加油	1	0	1	0	0	1	1	0
3902	再见了,虽然第五部没看估计以后也不会看,再见了,不,永别了,我青春的一部分欢乐。	1	0	1	1	0	1	0	0
849	感觉杨洋盯着蛋糕很久了	1	1	0	0	0	0	0	0
5122	昨天看了，关键是大使馆的态度，呵呵	1	1	0	1	1	0	0	1
1505	哈哈哈哈哈哈哈笑死我了	1	1	0	0	0	0	1	0
6141	茜茜真好看	1	0	0	0	1	0	1	1
3007	扣角角快速放嘴里，太真实了	1	1	1	1	1	1	0	1
6426	我的天呀这世上真的有仙女呜呜呜呜	0	1	1	0	0	1	1	1
5142	此后，在一名中国乘客腰间发现有皮筋捆绑的2000美元	0	1	0	0	1	1	1	1
5563	我都忘了今天有了，幸亏刷微博刷到了	0	1	1	1	0	1	0	1
601	恭喜🎉 卫星🛰️ 成功进入轨道，负责人们都辛苦了	0	0	1	1	1	1	1	0
6529	我们美颜相机都美不出这效果	1	0	1	1	0	0	0	0
4305	都说这部剧没了以前的感觉。那不是剧的问题，是你这个人有问题。将近十年，你变了。剧里的演员颜值在线，演技有了很大的提高，对了几分搞笑的同时更多了许多感动。外面的评论实在太过难听，不听也罢	1	1	0	1	1	0	0	0
711	吉林人来叉腰	1	0	0	0	1	0	1	1
675	鼓掌鼓掌	1	1	0	1	0	0	1	1
5881	太美啦	1	1	0	0	1	0	1	0
5518	渤哥绝对是人群中最靓的仔	1	0	1	1	0	0	0	1
942	弥雅也挡不住成龙大哥偷吃蛋糕的小手，真的太可爱了	0	1	0	1	1	0	0	1
2417	莫名觉得两个人都好可爱	1	1	0	1	1	0	0	1
4564	最后找到了吗	1	0	1	1	1	0	0	1
7030	啊啊啊姐姐好帅	0	0	1	0	1	0	0	0
1311	 哈哈哈哈哈哈跟我一样爱吃	0	0	0	0	0	0	0	1
5544	哈哈哈，挺帅的，等着看了	0	1	0	0	0	0	1	1
6952	好想看，国内的快点定档吧	0	0	0	1	1	1	1	1
4382	战狼看多了吧？有迫害妄想症吧？仔细看看通报，飞机上所以的非中国人都配合检查，只有部分中国人不配合，然后，你们是从哪里看出来泰国警方歧视中国人了？？？各个国家对警察权限理解不一样，国人是不是以为每个国家的警察都像国内警察一样软？你们闹一下，航空公司就赔钱，大使馆就过来给你们当保姆	0	1	0	1	0	1	1	0
2580	哥哥妹妹超级有爱，我酸了	0	1	0	1	0	1	1	0
6664	真的有点仙，不食人间烟火的那种（本人非粉	1	1	0	0	0	0	1	0
4894	配合警察搜身怎么了？没拿钱怕什么？还是你们包里面有见不得人的东西？换做是你丢了2w人家也要搜别人啊，毛病真多。	0	1	1	1	1	1	0	1
3295	用实力对待大家，对待观众，用心演好戏	1	1	1	1	0	0	0	0
1334	电影宣传热搜怎么了，不喜欢别点开看嘛	1	0	0	0	1	0	1	0
758	[人人公益节	0	1	1	0	1	1	0	0
591	恭喜恭喜	1	1	1	1	1	0	0	1
2146	牛逼的人偷吃叫可爱，不出名没有地位的人，偷吃叫不懂礼貌。	1	0	0	1	1	0	1	0
4525	评论里都是些什么妖魔鬼怪	0	1	1	1	0	0	1	1
1950	 哥哥太可爱了叭	1	0	0	1	0	0	1	1
5682	这次一定要加油哦	0	0	0	0	1	1	0	1
3882	刚开始看有点尴尬 后来就好多了 其实也是一种适应新东西的过程吧 而且 十年了 观众都在长大和变化 那么人物也要有所成长 人物成长里最明显的是子乔 感受到了作为已婚男人的责任感 当然 其他人的离开我觉得也是一种结局吧 毕竟回到现实生活里来看 并不是所有人都会陪你走到最后 永远有人要下车啊	1	1	1	0	1	1	0	1
4614	真的shab，其他人不也是被搜了？你就这么自卑？你把自己当贼别拉上别人	1	1	0	0	1	0	1	0
4974	去辣鸡国家干嘛，去欧美不好吗	0	0	0	1	0	0	1	0
1610	哈哈哈，成龙偷吃蛋糕的小动作也太可爱了吧	1	0	1	0	1	1	0	0
3884	想知道第三集参加派对穿的连衣裙是哪个牌子的，求告知。谢谢	0	0	1	1	0	1	0	1
4497	配合一下别人工作没什么的，又不是光搜中国人，所有人都搜了。	1	0	0	0	1	0	0	0
253	哈哈	0	1	1	1	0	1	1	1
6792	真的太美了吧!	0	1	0	0	0	1	1	1
623	那个是能看见的热的能力吗	0	0	1	0	0	1	1	1
2607	实话实说，我也想吃	1	1	1	0	1	1	0	0
1284	贡献票房否	0	0	1	1	0	1	1	0
6762	美死啦 !!!!!太喜欢啦爱你茜茜	1	1	0	1	0	1	0	0
2934	蛋糕和妹妹谁甜	1	0	1	0	0	0	1	1
972	图3，成龙大哥是想给杨洋吃嘛，哈哈哈哈哈	0	0	1	0	0	0	1	1
4627	印象最深的就是在芭提雅玩被坑了，给大使馆打电话，大使馆劝我们赔点钱算了，省的麻烦	1	1	0	1	1	1	0	1
5487	黄渤老师口才也是一流的	0	0	0	0	0	1	1	1
1331	:图3我又被🍋到...	1	0	0	0	1	1	1	0
4316	创新的点我都很喜欢	0	0	1	1	0	0	0	1
2768	看完其它演员后就知道是个烂片	1	1	1	0	0	1	1	1
5256	看啦！我的观点就是一定要和父母沟通。至少不可以，冷暴力吧	1	0	1	1	0	1	1	1
4291	啥时候拍《决战紫禁之巅	0	0	0	1	0	0	1	0
1690	杨洋和大哥都很可爱鸭	1	0	0	0	1	0	0	1
5974	卧槽我死了	1	0	1	1	1	1	0	1
1367	我洋好	1	1	0	1	1	0	0	0
5492	好期待啊	1	0	1	1	1	0	1	1
5532	啦啦啦来了	1	0	0	0	0	1	0	0
5511	渤哥加油啊，厉害的大脑运转起来	0	1	1	1	0	0	0	1
3496	会在演员的道路上越走越远的	0	1	1	0	1	1	0	1
5338	目测吐槽大会也得安排上了	0	1	1	0	0	1	1	0
2709	哥哥偷吃蛋糕又被发现啦	0	1	1	0	1	0	0	0
5223	这个也是一直困扰我的，我得好好听听	0	1	0	0	1	0	0	0
852	哥哥成功的把我从墙头上拽下来了（记得哥哥以前说过爬就爬吧，反正早晚会回来的	0	1	1	0	1	1	1	1
4193	这一首情怀牌打得不错	1	1	0	0	0	0	0	1
7100	兰兰帅到飞起啊	1	1	1	0	1	1	1	0
4882	你们觉得还会去泰国旅游吗	0	1	0	1	0	0	1	1
5781	神仙姐姐好美 这是什么散落人间的公主啊	1	1	0	0	1	0	1	0
5802	最美刘亦菲	0	0	0	1	0	1	0	0
2375	图5，&quot;味道好像还不错哦&quot; &quot;嗯哼，还不错&quot;	1	1	0	1	0	0	0	1
1515	他俩也太可爱了	1	0	1	0	1	1	0	1
2016	太爱杨洋了	0	1	0	1	1	1	1	1
930	杨洋真是画一样	1	1	0	1	0	1	0	1
2475	摊牌了蛋糕我做的	0	1	1	1	1	1	1	0
5143	他们怎么证明自己有2万块钱？我还说我丢了一百万呢	0	1	0	0	0	0	0	1
6262	美到窒息	0	1	1	1	0	1	0	0
3340	谢谢博主祝福！大年初一，影院《急先锋》不见不散	0	0	1	0	1	0	0	0
2451	哈哈哈一看就很好吃真可爱	0	0	1	0	1	1	0	0
6727	这也太好看了	0	1	0	0	1	0	0	1
6293	刘亦菲就是仙女啊	0	1	1	1	1	1	1	1
6801	妈耶，羡慕不来的仙气	0	1	0	0	0	0	0	1
836	哈哈哈，这个蛋糕看起来很好吃(｢･ω･)｢嘿大哥和杨洋交流的很认真	0	1	0	0	0	1	0	0
6823	好喜欢	0	1	0	1	0	1	0	1
4787	我觉得检查是可以的 但是必须在合理有序的情况下 翻药盒真的太过了	0	0	1	1	1	1	1	0
661	PIE的春天	0	0	0	1	0	0	1	0
5697	昨天看到第一反应就是！迪士尼公主！调色也好好看欧	0	1	0	1	1	0	1	1
2344	我洋太可爱了(๑• .	1	0	1	1	1	1	1	1
6553	woc真的太美了！无法形容的美丽！公主本人了	1	0	1	1	1	1	0	0
3726	这一季真的很用心，诚意满满	0	1	0	0	1	1	0	1
6559	呜呜呜真好看啊	1	0	1	0	0	1	1	1
5132	驻泰使馆呢？为什么联系不上	0	0	1	1	1	0	0	1
4251	真挺好的，要一集不落的追完	1	0	1	0	0	1	0	0
2453	啊啊啊天呀	0	0	1	1	1	0	1	1
662	吉林终于能用拥有一次姓名了么	0	1	1	0	1	1	1	1
6700	太美惹	1	0	0	1	1	0	1	0
2456	哈哈哈哈哈哈哈好吃吗	0	1	0	0	1	0	1	0
4330	我真的是服了，老是唱歌，不觉得尬吗	1	0	1	0	1	1	1	1
1658	杨洋太可爱了叭	0	1	1	0	1	1	1	0
6452	什么口红	0	1	1	0	1	0	0	1
5390	期待啊 这个有意思了	1	1	1	1	1	1	1	1
5244	leile	0	0	0	1	1	1	1	1
2940	哈哈哈哈哈哈哈这里真滴可爱	0	1	0	0	0	1	0	0
5283	终于等到你了，渤哥	1	0	1	1	1	1	1	0
4296	爱情公寓5拍的不错，导演很用心，比电影强多了。每一集都在告诉我们的青春长大了。	1	0	0	1	0	1	0	0
1706	成龙大哥还偷吃蛋糕，也太可爱了吧	1	1	1	0	0	0	0	0
6050	美的不可方物	1	0	0	0	1	1	1	0
1502	笑死我了，哈哈	1	0	0	0	0	1	1	1
5483	让我们和渤哥一起快乐的唠嗑吧	0	1	1	0	1	0	1	0
5316	期待这一期	0	1	1	1	1	1	0	1
6877	马上后空翻太帅了吧	0	1	0	1	1	1	0	1
948	成龙大哥太可爱了吧！偷吃蛋糕还看了一眼母其弥雅	1	0	1	1	0	1	0	0
4720	丢了2万，搜到2千？然后这2千是失主的？众筹得到2万再放人是吗	0	1	1	1	0	0	0	1
278	不要紧的，走就走吧	0	1	1	1	1	1	1	1
694	这回还是大卡车发射吗	0	1	0	1	1	1	0	1
1206	杨洋优秀	0	1	1	0	0	1	0	0
1046	哈哈哈，两人太可爱了	0	1	1	1	0	1	0	1
1654	帅是帅 但是为什么觉得yy越来越油腻了。。	1	1	1	0	1	0	1	0
3709	为啥不更新	0	1	0	0	0	1	0	1
1179	可爱的娃	0	0	1	1	0	1	1	1
2010	哈哈哈  你们2个用手指摸完 让其他人还吃嘛	1	1	1	1	1	1	0	0
5496	相信渤哥的实力，一定没问题	1	1	1	1	0	0	0	1
3588	正是因为有人喜欢所以希望它有个完美的结局，正是因为有人喜欢，所以它顶着被吐槽被批评的危险也要给粉丝们一个交代，正是因为有人喜欢，所以才有了那么多为之打抱不平的声音出现。但愿大家怀着一颗包容善良的心看待《爱情公寓5》，让它有一个完美的谢幕，也不负喜欢它的人那么多年的坚守和等待	1	1	0	0	0	0	1	1
622	厉害了	0	1	1	0	1	0	1	1
6086	优雅女神	0	0	1	0	0	1	0	0
458	垃圾	0	1	1	0	1	0	0	0
4254	看了这个视频，还是无法理解创作方加入歌舞的元素	0	0	0	0	0	0	1	1
5548	终于要和我见面了吗？太开心了	0	1	0	0	1	0	1	0
71	……太突然了	1	0	1	0	0	0	0	0
4537	不是说联系驻泰大使馆联系不上吗？怎么最后又写着一直保持着联系？本来这个时候最需要大使馆的参与了，现在部分旅客都回国了，搞个屁呀	0	0	1	1	0	1	0	1
3484	他一有自己的的想法，他就想做个优秀的演员。	0	1	1	1	1	0	1	0
3570	我觉得爱五真的很棒啊，新加入的演员也不错看了几集真的有以前的感觉了，超级喜欢歌舞	1	0	0	0	0	0	0	0
2136	“吃点没事吧”“没事，拍不到的	1	0	1	1	0	1	1	0
2899	蛋糕不咋好看 但应该很好吃	0	1	1	0	0	0	1	1
1766	这太可爱了吧俩老爷们儿	0	0	1	1	1	0	1	1
977	 期待大年初一急先锋 没想到私底下是两个偷吃蛋糕的小可爱哈哈哈哈哈哈	1	0	1	0	0	1	1	0
6872	啊啊啊啊啊吹爆我花木兰啊啊啊	1	1	0	1	1	1	0	0
2033	 咱男朋友怎么这么可爱	0	0	1	1	1	0	0	0
193	我们邢台的才发现	0	0	1	0	0	0	1	0
3168	哈哈哈，蛋糕真好吃啊	0	0	1	0	0	1	0	0
4048	韦正走心了好感动	0	1	1	0	0	1	1	1
5752	菲菲最美	1	0	1	0	1	1	0	0
4344	这就起汉化电视剧么，太棒了	0	1	1	1	1	0	0	1
973	今天是吃了可爱多吗	1	0	0	1	0	0	1	0
2556	还有 杨洋今天真的帅晕我了	1	1	1	0	0	1	1	1
3970	 我觉得好棒 （记得看视频	0	0	0	1	0	0	0	1
3829	怎么说呢	1	0	0	1	1	1	1	0
336	癌症是威胁全世界人民身体健康的公敌！希望医药专家攻坚克难，挽救患癌症病人痛苦！赵老师一路走好	1	0	0	1	0	0	0	1
3309	因为演员 最终留下来的只有角色和作品	0	0	0	0	0	0	0	1
6845	不必行此大礼	1	0	1	1	1	0	0	1
7243	姐你真的太飒了	0	1	0	0	0	0	1	0
5830	她本来就很美 不需要这样P吧 我觉得粉丝有时候P的太失真了 她自身的美和仙气都没了	0	1	0	0	0	0	1	0
201	 1月16日y	0	1	1	1	0	1	1	0
5571	挺帅的	1	0	1	1	0	0	1	1
4608	这个所谓的黑人夫妇如何证明他们确实丢失了两万美金？他们有证据带了两万美金上飞机吗？泰国警方就凭一句话上飞机搜身	1	0	1	1	1	0	1	0
7114	刘亦菲花木兰冲呀//:不行了啊啊啊！姐姐在马背上翻跟头！太飒了！木兰冲呀	1	1	0	0	0	0	0	0
5280	期待很久了  终于要播了  看起来 看起来啦	0	1	0	0	1	0	1	1
6549	仙女！！！你终于出来了	0	0	0	1	1	0	0	0
5207	帅气的小渤对阵厉害的大脑刚刚好	0	1	0	0	0	0	1	0
1307	杨洋也是吃可爱长大的吗	1	1	0	1	1	1	1	1
1368	吃小可爱了	1	0	1	0	0	1	0	1
220	。。。。	0	0	1	0	1	0	1	0
806	腾讯旗下游戏lol的新系列皮肤---王国机神系列。其作为日本战国元素的皮肤（炫彩皮肤为不同的日本家族图徽，模型为日本战国武士），在lol其他服务器为普通皮肤，唯独在国服作为中国鼠年春节限定皮肤（无任何春节元素和鼠年元素）。其次，其中的五个皮肤分别命名为四大神兽+驰狼。	0	1	0	0	0	1	1	1
3378	他一直都有自己的规划，也一直朝着这个目标前进，真的是青年演员杨洋	0	0	1	0	1	0	0	1
7222	这个翻跟头好帅	1	0	0	1	1	1	0	1
6828	天呐天呐天呐！！美女谁不喜欢啊	0	1	1	0	1	0	1	1
4732	我觉得有个阿姨说的挺对的，人经济舱的人都没上前面去凭什么对人家进行搜身啊	0	1	1	0	0	1	1	1
5454	终于等到渤哥来，我是一个即将毕业的大学生，我想去深圳做自己喜欢的设计，可是家人都想女孩子留在她们做一个稳定的工作就好了，每次沟通的结果都会互相不说话，马上毕业的我好难，一边是梦想，一边是家人	0	0	0	1	0	1	1	1
2783	蛋糕啥味儿的	0	0	0	1	1	0	1	0
2993	大哥是不是还在问哥哥好吃嘛	0	1	1	1	1	1	1	0
5425	要去看！！快去看	0	0	0	0	0	1	0	0
5076	一起不配合不就好了，这个就怕有人开头配合了，后面人就反而不好办了	0	0	0	0	0	1	0	0
3593	所有主演们都辛苦了❤️十年了！陪伴着我整个青春❤️他们给了我们所有爱情公寓粉一个好的结局。非常感谢这部剧让我遇到了我亲爱的女神❤️娄艺潇❤️一生所爱	1	1	0	1	1	0	0	1
1652	哈哈哈哈哈哈我xtms	0	1	1	1	1	0	1	1
1008	今天超级可爱	0	0	0	1	0	1	1	1
4280	我真的真的真的觉得爱五用心了，不管是加入了各种创新形式在当下没有一部电视剧可以做到的，还是各种主题各种立意的故事，都看得出来导演主创们的用心	1	0	1	0	0	1	0	1
5564	终于来了	0	1	1	1	0	0	1	1
382	888	1	0	1	0	1	0	1	1
338	心痛	0	0	0	1	0	0	1	1
1232	捕捉今日份可爱的老杨	0	0	0	0	1	1	1	0
941	成龙偷吃蛋糕还看了一眼弥雅	0	0	0	1	1	0	0	0
5779	美到窒息啊啊啊	1	0	1	0	0	1	1	1
62	不是吧这也太突然了	1	1	1	0	1	1	0	1
5949	姐姐是真好看 但这妆花的是真烂	0	1	1	1	1	1	1	1
3696	11年的陪伴	0	0	0	1	1	0	1	1
6323	巨美	1	0	1	0	0	1	1	1
6295	姐姐太美啦	1	1	0	1	1	0	1	0
6728	我靠 真的是公主	1	1	0	1	0	0	0	1
5691	目前看到的调的最好看的	0	0	1	1	0	1	0	0
2568	哈哈哈哈哈哈哈大哥好可爱期待急先锋啊啊啊啊啊啊	0	0	1	0	0	1	0	1
2847	蛋糕好吃人好帅	1	1	0	1	1	1	0	1
7163	一定去看！祝大卖。	1	1	1	0	0	1	1	1
664	？？？为啥太原发射的叫吉林一号啊	0	1	1	1	0	0	1	0
526	一l，走好	1	0	1	0	0	1	0	1
5577	等到黄渤老师啦	0	0	0	0	1	0	1	0
808	厉害了，时段热点【一箭四星！吉林一号宽幅01星发...】的报道您比别人都快，在您发布后的13分钟里：宁波晚报(11:19)，快兰斯24小时财经直播(11:20)，香港商報網(11:21)，CNR国防时空(11:21)，环球网(11:22)， 等6家大V媒体也进行了相似报道。	0	0	1	1	0	1	0	1
300	 1月16日，赵下一瞬间	1	1	0	0	1	0	0	0
1508	 确实帅	0	1	1	1	1	1	0	1
1189	偷吃的大哥和鴿鴿好可愛啊	0	1	0	0	0	1	0	1
1260	哈哈哈被抓到了	0	0	1	0	1	1	1	1
1116	成龙:好吃吗？ 杨洋:嗯嗯，好吃	1	1	1	0	1	1	0	1
3523	害 我哥永远是我哥	0	1	0	1	1	0	0	1
3708	看了视频才知道幕后拍摄的不易与辛苦。真的非常感谢导演与演员们能给所有期待爱五这么久的观众们一个结局	1	0	1	1	1	1	1	1
2982	电影也一定很好吃。。。不是，很好看	0	0	1	1	1	0	0	0
6658	妈呀 公主仙女！我的天呐一切美好的必须都可以形容你啊宝贝儿	0	1	0	1	1	1	0	0
4520	黑驴多作怪	1	0	1	1	1	1	1	1
5515	等到你啦 嘻嘻	1	1	0	0	1	1	0	1
7217	不知道怎么夸你了，崽太棒了	0	1	1	0	1	0	0	0
4844	这么看来这里面肯定是有问题的，感觉像是故意找由头找借口在搜身，因为很明显后面人没有进入商务舱，他们却非要搜后面人……行为很可疑。	1	1	0	1	0	1	1	0
2071	这个女生是谁啊	0	0	0	1	0	0	0	0
4479	泰国人居然敢欺负中国人？胆子上长毛啦	1	1	0	1	0	1	0	0
2252	 快来看啊你们家杨洋偷吃蛋糕了	1	0	0	1	1	1	1	0
3271	他敢于在自己最红的时候减少曝光沉下心来打磨演技，中间遭受了多少质疑，但是他依然明确自己想要的是什么，他的坚持真的是我个人很佩服的一点	0	1	1	0	0	0	0	1
4690	这家航空公司从此拉黑	0	0	0	0	0	0	1	0
2803	哈哈哈哈哈哈，两位大哥超可爱了	1	1	1	1	0	1	0	1
6825	 我没了	1	1	0	0	1	1	0	1
6696	啊姐姐	0	0	1	1	1	0	0	0
3555	爱五真的呈现出了我想要看到的样子，辛苦了	0	0	0	0	0	1	0	1
5302	很喜欢你这身衣服	0	0	0	0	0	1	0	0
3163	杨洋今天可爱爆棚	0	0	1	1	0	0	1	1
1389	看出来蛋糕很好吃，吃了一次又一次	1	1	0	1	0	1	0	1
3655	被美嘉惊到了。她真的让我觉得啥都没变啊，无缝连接前几季的感觉	1	1	0	1	0	0	0	1
3827	真的很用心了	0	1	0	0	1	1	0	1
1707	大哥偷吃蛋糕还看了一眼母其弥雅，实在太可爱了，哈哈	0	1	1	1	0	1	0	1
6754	肥头大耳	0	1	0	0	1	1	0	0
3499	他只是想当一名好演员，他喜欢啊	1	0	0	1	0	0	1	1
3225	望评论里别造谣 鼻子一直就很挺呢	1	1	0	1	0	1	0	0
2719	太可爱了吧哈哈哈 期待大年初一《急先锋》期待演员杨洋	1	1	0	0	1	1	0	0
2948	我笑了	0	1	1	1	1	0	1	0
6428	猪是看不到天空的	0	0	0	1	1	1	1	0
4706	评论里战狼无数	1	1	0	1	0	0	1	1
1110	是我们杨大志吖	0	0	0	0	1	0	0	1
3686	其实他们都在用真心说话，又何必将瑕疵无限放大呢	0	0	0	1	0	0	1	0
1097	我天！杨洋真的是又养眼又欲又可爱啊	0	1	1	0	0	0	0	0
5634	哎呦，参加奇葩说啦！看你的面上这期决定就看它	0	0	1	0	1	0	0	0
2173	哈哈哈哈哈哈哈哈哈这么好吃吗	1	1	1	0	1	0	1	1
3589	希望所有人，未知全貌，不予置评。看了告别特辑真的很感动，每个演员都很用心。最终季，希望我们都能，笑着告别。	0	1	0	1	0	0	0	0
2678	 杨洋好帅o	0	1	1	0	0	0	1	0
4911	飞机上的人全部都搜身了。 东西丢失了警察还不可以搜身检查吗	1	1	0	0	0	0	1	0
6968	刘亦菲的英语说的清脆动听	1	0	1	0	1	0	0	0
3958	我也想挣钱，拉我进群好吗	1	0	0	1	0	0	1	0
4930	丢钱的乘客必须找出证明自己确实曾经有两万带在身上！然后警察也要有搜查令才可以翻嫌疑人的私人物品	1	0	1	1	0	0	0	1
2827	两个人实在是太可爱了	0	0	1	0	0	1	1	0
689	哇哦酷	1	0	0	0	0	0	0	0
7129	刘亦菲太绝了	0	1	0	0	0	0	1	0
3341	杨洋真的不一样	1	1	1	1	0	0	1	0
7053	帅到扳弯我	1	1	1	1	0	1	0	0
6233	心动了	0	1	1	1	0	1	0	1
2757	哈哈哈 更多精彩 敬请期待大年初一《急先锋	0	1	0	1	1	1	1	0
6167	胖菲	0	1	0	1	1	0	1	0
6568	 神仙姐姐	1	0	0	0	0	1	0	1
462	 1月16日，赵一条鞭腿朝着她	1	1	1	1	1	0	0	0
509	2020年，您也离开了啊	1	0	0	0	0	0	1	0
4352	六集美嘉演技炸裂呀	1	1	0	0	0	1	0	0
6563	美昏	1	0	0	0	0	1	0	0
6010	 来看美女	1	1	0	0	0	0	1	0
5050	泰国韩国一身黑还有这么多人不要脸再嘲都要去 也难怪被嘲忘性大	1	1	1	0	0	0	0	0
3780	期待心中的笑声	1	1	0	0	0	1	1	0
5273	看看看	1	1	1	0	1	1	0	0
4626	还是再忍一忍吧，等国家强大了再说吧	1	0	0	0	0	0	1	0
1222	成龙、杨洋：我不要面子的嘛	0	1	1	1	1	0	1	0
7048	姐姐帅的我合不拢腿	1	1	1	0	1	0	0	1
5232	哈哈哈哈哈哈瘦了瘦了	0	1	1	1	1	0	1	1
2002	女的是辣个，看不清	1	1	1	0	1	1	0	1
5837	啊啊啊姐姐我可以	0	0	1	1	1	0	1	1
6122	怎么可以这么好看	0	0	0	0	0	1	1	0
5568	你怎么瘦了	0	0	0	1	0	1	1	0
5912	只能啊啊啊啊啊啊啊啊啊啊	0	0	1	0	1	0	0	0
446	一路好走	0	0	0	1	1	0	0	0
415	天啊……一路走好	0	1	1	1	1	1	0	0
6078	神仙	0	1	0	1	0	1	1	1
2553	好吃吗？好吃吗？萌爆了	1	0	0	1	1	1	1	0
690	新年第二发	0	1	0	1	1	1	0	1
3176	抓到偷吃蛋糕的小可爱	0	0	1	1	0	1	0	0
1514	女生是谁	0	0	0	1	0	0	1	1
6541	天仙不是盖的	0	1	1	0	0	1	0	0
1176	 妈呀我好喜欢成龙	1	1	1	0	1	0	0	0
6268	这也太美了	1	1	0	0	0	1	1	0
433	谷梦	1	0	0	0	0	0	1	0
3040	今天是活宝的聚会，杨洋小朋友表示跟着成龙大朋友偷吃很开心	0	0	0	1	1	0	1	1
6344	[冰雪奇缘雪宝	0	1	0	0	0	1	0	0
6589	这美颜的太厉害了吧	1	1	0	1	1	0	1	1
4354	特别喜欢这段，惊喜更是惊艳到了，有种看电影的感觉	0	1	1	0	0	0	1	0
3154	哈哈😄想起了我的那个	0	1	1	1	1	1	0	1
1216	前几天刚看了几年前的天天向上，杨洋上节目说最想和成龙大哥拍电影这算是追偶像成功了吗	1	0	0	0	1	1	0	1
5851	这颜值对得起仙女姐姐这个称呼了	0	0	1	0	1	0	1	0
4444	国外不是一直保障人权吗？怎么还会搜身？！看来国外的走狗没法自圆其说了	0	0	0	0	1	1	1	1
3478	真的值得	1	1	0	1	1	0	0	1
54	一路走好啊啊！天啊！好突然	0	0	1	0	1	1	1	1
6241	是真的白	1	0	0	0	0	0	1	0
1791	哈哈哈哈，可爱	0	0	0	0	0	0	0	0
6804	迷倒一片，啊啊啊啊啊啊太可了	1	1	0	1	0	0	0	1
423	你遇到过很多聪明人，你的大学同学，你的同事，你的朋友，有几个比你傻？很多年以后，你会看到成功的并不是最聪明的人。因为决定成功的更多是非智力因素：明确的目标，积极的心态，努力和坚持，承受挫折和压力的能力，成熟的接人待物等等。有一种人注定没戏：不努力和怨天尤人。	1	0	0	1	0	1	1	1
3355	我有种感觉李现也会这样都是好演员	1	0	0	1	0	1	1	1
4895	泰国好多次这么看不起中国人。中国人还是依然蜂拥而至。怪谁，都是自己找的。	1	1	1	0	1	1	1	0
2282	哈哈哈杨洋和成龙大哥都好可爱	1	0	1	1	0	0	0	1
23	我的妈？太突然了吧	0	0	1	1	1	0	0	0
7240	茜茜，要吃多少苦才能炼成这样啊	0	1	1	1	0	1	0	1
4420	哈哈哈，多名乘客称期间联系驻泰领馆，未果，放心，大多数时候你是真的联系不上的，不是我骂中国官员，是真他妈事情没有大起来之前，别人以为我们中国同胞是无政府的游民，个人亲身经历在圣彼得堡	1	0	1	1	0	1	1	1
4398	看来真正有事的时候找大使馆也没用啊	1	1	1	0	0	1	1	0
7104	帅啊	1	1	1	0	0	1	1	0
5469	我在观众席看到了张伟	0	0	0	0	0	1	0	1
7209	好帅啊	0	0	0	0	1	0	1	1
594	祝贺祝贺祝贺🎉 厉害了我的国	1	0	1	1	0	0	0	1
3809	虽然觉得歌舞真的很尬不太合我胃口 但是从这个特辑能感受到用心的 以前也因为抄袭剧生气难过但还是忍不住看乔嘉领证hiahiahia..人类的八卦心 但是关于老主角们爱的情节还是有感动到 爱五没办法打分…是有种弥补和赎罪的感觉的 大量的创新弥补以前四季抄袭的过错 无论怎样还是小小的圆满了一下	0	0	0	1	0	1	1	0
1237	啊！！！！！杨洋杨洋杨洋杨洋杨洋	0	1	0	1	1	1	1	1
5688	好好看	1	0	1	1	1	1	1	1
2285	两人还对于蛋糕的味道进行了交流	0	1	1	0	0	0	1	1
5352	我要哭了！！特别喜欢您常驻，特别睿智幽默却不迎合	1	0	1	0	0	1	1	1
4178	爱抄公寓，加油	1	0	0	1	1	0	1	0
307	sdfsdf	0	1	0	1	0	1	0	0
